id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
27227,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27471,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26834,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27175,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27101,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27306,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27545,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26826,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26408,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26888,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26665,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26015,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27722,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26743,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26308,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27482,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26789,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27524,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26804,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27147,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26766,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27198,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27159,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26830,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26458,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26622,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27545,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26537,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27216,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26241,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27194,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26170,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26821,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26697,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27133,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27356,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27171,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27674,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26770,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27215,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25906,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27226,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27161,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26830,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26889,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26705,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26772,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27750,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27650,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26709,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27147,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26700,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27299,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27066,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26700,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27203,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27003,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26889,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26925,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27653,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26799,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26099,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27039,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26665,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26644,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27640,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27442,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26769,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27388,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25892,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26015,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27197,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27528,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26700,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27215,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26767,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26851,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27765,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27765,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25925,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26537,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26890,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27524,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26882,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26772,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27171,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27382,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26772,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26945,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26837,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27387,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27175,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26790,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27195,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25842,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27066,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26865,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27179,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27709,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27359,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27533,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27438,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27718,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26964,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27308,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26834,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27388,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27359,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26799,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26890,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27653,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27232,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26235,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27482,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26858,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26695,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27168,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27299,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27123,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27653,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27482,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25866,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27494,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26665,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26788,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27273,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26821,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26241,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26233,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27718,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26240,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27194,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26754,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26879,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25959,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26409,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26752,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26308,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26766,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26932,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26921,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26239,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27709,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27674,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27524,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27755,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27703,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27306,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26243,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27232,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26785,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26889,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27533,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26787,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27172,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26834,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26409,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27172,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26765,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26236,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26947,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27147,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27273,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27436,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26866,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27387,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26866,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26887,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25886,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27382,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26945,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26754,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26772,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26408,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26660,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27168,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27194,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26809,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27159,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27281,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27524,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26234,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27172,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27308,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27705,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27650,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26320,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27218,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27494,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26771,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26837,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25886,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27359,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27653,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27704,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26787,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26752,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26709,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26830,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26587,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26022,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27177,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26697,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27232,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26846,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26890,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26764,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26242,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26099,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27704,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25892,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26943,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26964,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27680,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26233,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26865,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27356,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27195,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26664,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26240,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27333,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26771,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27382,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26846,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27214,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27671,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26684,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27066,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26786,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26584,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26700,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26691,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26846,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26695,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26639,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27468,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27359,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26320,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27198,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26691,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26320,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26772,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26022,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26791,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27161,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26834,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26851,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27653,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27147,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26866,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
25866,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26664,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26932,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27101,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26890,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27227,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26709,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27547,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26691,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26684,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26558,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26099,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26169,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27215,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27750,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26205,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26239,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27295,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26890,Kurtis,9,black,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26690,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26696,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27234,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27416,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26853,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26648,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26699,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27167,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27759,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26206,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26694,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27520,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27342,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27193,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27065,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27473,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
26855,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27431,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27384,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
27473,Kurtis,9,red,straight,knee length,daily,net,default,default,three-quarter sleeves,regular,
