id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
51400,Women Tops & Tunics,10,green,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
51401,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51402,Women Tops & Tunics,10,blue,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51403,Women Tops & Tunics,10,default,fitted,regular,round neck,casual,printed,default,long sleeves,regular sleeves,knitted
51404,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51405,Women Tops & Tunics,10,maroon,default,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51406,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,default
51407,Women Tops & Tunics,10,black,regular,crop,round neck,casual,printed,default,short sleeves,regular sleeves,tie-ups
51408,Women Tops & Tunics,10,green,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,knitted
51409,Women Tops & Tunics,10,white,fitted,regular,high,casual,default,default,short sleeves,regular sleeves,knitted
51410,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
51411,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,default
51412,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
51413,Women Tops & Tunics,10,maroon,default,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51414,Women Tops & Tunics,10,pink,regular,regular,high,casual,printed,floral,short sleeves,default,knitted
51415,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,
51416,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51417,Women Tops & Tunics,10,yellow,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
51418,Women Tops & Tunics,10,pink,regular,crop,default,casual,solid,solid,short sleeves,regular sleeves,knitted
51419,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
51420,Women Tops & Tunics,10,yellow,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51421,Women Tops & Tunics,10,peach,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51422,Women Tops & Tunics,10,navy blue,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
51423,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51424,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51425,Women Tops & Tunics,10,yellow,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,puff sleeves,knitted
51426,Women Tops & Tunics,10,default,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
51427,Women Tops & Tunics,10,,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51428,Women Tops & Tunics,10,yellow,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51429,Women Tops & Tunics,10,red,fitted,regular,square neck,casual,solid,solid,short sleeves,default,knitted
51430,Women Tops & Tunics,10,pink,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,ruffles
51431,Women Tops & Tunics,10,default,,,,,,,,,
51432,Women Tops & Tunics,10,,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51433,Women Tops & Tunics,10,black,regular,regular,v-neck,casual,solid,solid,short sleeves,default,ruffles
51434,Women Tops & Tunics,10,white,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,tie-ups
51435,Women Tops & Tunics,10,navy blue,regular,crop,v-neck,casual,default,default,short sleeves,regular sleeves,waist tie-ups
51436,Women Tops & Tunics,10,black,regular,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51437,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,tie-ups
51438,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,tie-ups
51439,Women Tops & Tunics,10,maroon,,,,,,,,,
51440,Women Tops & Tunics,10,pink,,,,,,,,,
51441,Women Tops & Tunics,10,green,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,default
51442,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
51443,Women Tops & Tunics,10,black,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51444,Women Tops & Tunics,10,white,,,,,,,,,
51445,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
51446,Women Tops & Tunics,10,blue,regular,regular,high,casual,solid,solid,three-quarter sleeves,default,knitted
51447,Women Tops & Tunics,10,maroon,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,knitted
51448,Women Tops & Tunics,10,red,fitted,regular,high,casual,solid,solid,three-quarter sleeves,default,knitted
51449,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51450,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
51451,Women Tops & Tunics,10,red,fitted,crop,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51452,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51453,Women Tops & Tunics,10,pink,,,,,,,,,
51454,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,default
51455,Women Tops & Tunics,10,yellow,regular,regular,v-neck,casual,solid,solid,short sleeves,default,knitted
51456,Women Tops & Tunics,10,maroon,,,,,,,,,
51457,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted
51458,Women Tops & Tunics,10,peach,fitted,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted
51459,Women Tops & Tunics,10,black,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51460,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51461,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51462,Women Tops & Tunics,10,pink,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,default
51463,Women Tops & Tunics,10,navy blue,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,default,knitted
51464,Women Tops & Tunics,10,peach,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51465,Women Tops & Tunics,10,blue,fitted,regular,high,casual,solid,solid,short sleeves,default,knitted
51466,Women Tops & Tunics,10,pink,default,regular,default,casual,solid,solid,long sleeves,regular sleeves,tie-ups
51467,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51468,Women Tops & Tunics,10,yellow,,,,,,,,,
51469,Women Tops & Tunics,10,white,default,regular,default,party,solid,solid,sleeveless,default,default
51470,Women Tops & Tunics,10,black,fitted,regular,high,casual,printed,default,long sleeves,regular sleeves,waist tie-ups
51471,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,short sleeves,default,knitted
51472,Women Tops & Tunics,10,red,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51473,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
51474,Women Tops & Tunics,10,yellow,fitted,crop,sweetheart neck,casual,solid,solid,long sleeves,puff sleeves,knitted
51475,Women Tops & Tunics,10,red,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51476,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,solid,solid,short sleeves,default,knitted
51477,Women Tops & Tunics,10,blue,,,,,,,,,
51478,Women Tops & Tunics,10,default,regular,crop,round neck,casual,printed,solid,sleeveless,sleeveless,default
51479,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
51480,Women Tops & Tunics,10,pink,,,,,,,,,
51481,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51482,Women Tops & Tunics,10,maroon,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,default
51483,Women Tops & Tunics,10,green,default,regular,round neck,casual,default,floral,three-quarter sleeves,regular sleeves,default
51484,Women Tops & Tunics,10,default,,,,,,,,,
51485,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,printed,default,long sleeves,regular sleeves,waist tie-ups
51486,Women Tops & Tunics,10,maroon,fitted,crop,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51487,Women Tops & Tunics,10,blue,regular,regular,default,casual,printed,default,three-quarter sleeves,regular sleeves,default
51488,Women Tops & Tunics,10,pink,regular,crop,round neck,casual,printed,typography,sleeveless,sleeveless,default
51489,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51490,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51491,Women Tops & Tunics,10,navy blue,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51492,Women Tops & Tunics,10,white,fitted,crop,high,casual,default,default,sleeveless,sleeveless,knitted
51493,Women Tops & Tunics,10,red,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,default
51494,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,waist tie-ups
51495,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51496,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
51497,Women Tops & Tunics,10,white,regular,crop,round neck,casual,solid,solid,sleeveless,sleeveless,tie-ups
51498,Women Tops & Tunics,10,maroon,regular,regular,high,casual,default,default,short sleeves,regular sleeves,knitted
51499,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted
51500,Women Tops & Tunics,10,red,,,,,,,,,
51501,Women Tops & Tunics,10,,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51502,Women Tops & Tunics,10,,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
51503,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,default,knitted
51504,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51505,Women Tops & Tunics,10,blue,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51506,Women Tops & Tunics,10,yellow,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
51507,Women Tops & Tunics,10,default,default,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51508,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,applique
51509,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51510,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51511,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51512,Women Tops & Tunics,10,default,regular,regular,default,casual,solid,solid,short sleeves,default,ruffles
51513,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,knitted
51514,Women Tops & Tunics,10,white,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51515,Women Tops & Tunics,10,default,,,,,,,,,
51516,Women Tops & Tunics,10,blue,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51517,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51518,Women Tops & Tunics,10,green,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51519,Women Tops & Tunics,10,yellow,fitted,crop,high,casual,default,solid,short sleeves,default,knitted
51520,Women Tops & Tunics,10,white,regular,regular,high,casual,solid,solid,short sleeves,puff sleeves,knitted
51521,Women Tops & Tunics,10,maroon,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51522,Women Tops & Tunics,10,white,,,,,,,,,
51523,Women Tops & Tunics,10,red,boxy,regular,round neck,casual,printed,typography,long sleeves,regular sleeves,waist tie-ups
51524,Women Tops & Tunics,10,default,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
51525,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
51526,Women Tops & Tunics,10,peach,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51527,Women Tops & Tunics,10,yellow,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,applique
51528,Women Tops & Tunics,10,black,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
51529,Women Tops & Tunics,10,black,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51530,Women Tops & Tunics,10,blue,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
51531,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51532,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51533,Women Tops & Tunics,10,maroon,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
51534,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,ruffles
51535,Women Tops & Tunics,10,default,regular,crop,default,casual,solid,solid,short sleeves,regular sleeves,knitted
51536,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,solid,three-quarter sleeves,puff sleeves,default
51537,Women Tops & Tunics,10,maroon,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51538,Women Tops & Tunics,10,yellow,,,,,,,,,
51539,Women Tops & Tunics,10,black,default,,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51540,Women Tops & Tunics,10,blue,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51541,Women Tops & Tunics,10,black,fitted,crop,square neck,casual,solid,solid,short sleeves,puff sleeves,ruffles
51542,Women Tops & Tunics,10,maroon,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
51543,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
51544,Women Tops & Tunics,10,default,default,regular,default,casual,default,floral,three-quarter sleeves,regular sleeves,waist tie-ups
51545,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,waist tie-ups
51546,Women Tops & Tunics,10,black,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,waist tie-ups
51547,Women Tops & Tunics,10,blue,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
51548,Women Tops & Tunics,10,red,default,crop,high,casual,default,default,sleeveless,sleeveless,applique
51549,Women Tops & Tunics,10,green,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
51550,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51551,Women Tops & Tunics,10,,regular,regular,round neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51552,Women Tops & Tunics,10,pink,,,,,,,,,
51553,Women Tops & Tunics,10,red,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
51554,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51555,Women Tops & Tunics,10,default,,,,,,,,,
51556,Women Tops & Tunics,10,red,regular,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51557,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51558,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51559,Women Tops & Tunics,10,white,default,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,applique
51560,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,short sleeves,puff sleeves,knitted
51561,Women Tops & Tunics,10,pink,,,,,,,,,
51562,Women Tops & Tunics,10,navy blue,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,regular sleeves,knitted
51563,Women Tops & Tunics,10,default,,,,,,,,,
51564,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,tie-ups
51565,Women Tops & Tunics,10,black,,,,,,,,,
51566,Women Tops & Tunics,10,white,fitted,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,tie-ups
51567,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51568,Women Tops & Tunics,10,,default,regular,high,casual,solid,solid,long sleeves,regular sleeves,default
51569,Women Tops & Tunics,10,green,regular,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51570,Women Tops & Tunics,10,,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
51571,Women Tops & Tunics,10,pink,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
51572,Women Tops & Tunics,10,default,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,ruffles
51573,Women Tops & Tunics,10,yellow,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51574,Women Tops & Tunics,10,maroon,,,,,,,,,
51575,Women Tops & Tunics,10,multicolor,regular,regular,round neck,casual,default,default,short sleeves,regular sleeves,knitted
51576,Women Tops & Tunics,10,blue,regular,regular,high,casual,solid,solid,short sleeves,puff sleeves,knitted
51577,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51578,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,graphic,short sleeves,regular sleeves,tie-ups
51579,Women Tops & Tunics,10,pink,regular,regular,round neck,casual,solid,solid,short sleeves,default,knitted
51580,Women Tops & Tunics,10,black,fitted,crop,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51581,Women Tops & Tunics,10,white,,,,,,,,,
51582,Women Tops & Tunics,10,black,fitted,regular,round neck,casual,printed,default,long sleeves,regular sleeves,knitted
51583,Women Tops & Tunics,10,black,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,puff sleeves,knitted
51584,Women Tops & Tunics,10,default,regular,crop,default,casual,solid,solid,short sleeves,regular sleeves,
51585,Women Tops & Tunics,10,default,regular,regular,v-neck,casual,solid,solid,short sleeves,default,default
51586,Women Tops & Tunics,10,white,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51587,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51588,Women Tops & Tunics,10,default,fitted,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,knitted
51589,Women Tops & Tunics,10,yellow,boxy,crop,round neck,casual,printed,quirky,long sleeves,regular sleeves,default
51590,Women Tops & Tunics,10,red,regular,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,default
51591,Women Tops & Tunics,10,,default,crop,round neck,casual,solid,solid,sleeveless,sleeveless,applique
51592,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
51593,Women Tops & Tunics,10,yellow,,,,,,,,,
51594,Women Tops & Tunics,10,white,,,,,,,,,
51595,Women Tops & Tunics,10,white,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51596,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,solid,solid,long sleeves,regular sleeves,default
51597,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,tie-ups
51598,Women Tops & Tunics,10,multicolor,fitted,regular,sweetheart neck,casual,printed,default,short sleeves,regular sleeves,knitted
51599,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,default
51600,Women Tops & Tunics,10,white,fitted,regular,round neck,casual,printed,default,short sleeves,regular sleeves,knitted
51601,Women Tops & Tunics,10,red,regular,regular,round neck,casual,printed,default,three-quarter sleeves,regular sleeves,default
51602,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
51603,Women Tops & Tunics,10,pink,,,,,,,,,
51604,Women Tops & Tunics,10,green,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51605,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,short sleeves,puff sleeves,default
51606,Women Tops & Tunics,10,maroon,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51607,Women Tops & Tunics,10,pink,fitted,regular,round neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51608,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
51609,Women Tops & Tunics,10,default,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,default
51610,Women Tops & Tunics,10,default,regular,regular,square neck,casual,solid,solid,three-quarter sleeves,puff sleeves,ruffles
51611,Women Tops & Tunics,10,blue,default,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51612,Women Tops & Tunics,10,black,,,,,,,,,
51613,Women Tops & Tunics,10,default,regular,regular,round neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51614,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51615,Women Tops & Tunics,10,white,regular,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,default
51616,Women Tops & Tunics,10,peach,fitted,regular,high,casual,solid,solid,short sleeves,regular sleeves,knitted
51617,Women Tops & Tunics,10,pink,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,knitted
51618,Women Tops & Tunics,10,maroon,fitted,regular,square neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51619,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
51620,Women Tops & Tunics,10,green,fitted,regular,sweetheart neck,casual,solid,solid,long sleeves,puff sleeves,knitted
51621,Women Tops & Tunics,10,default,,,,,,,,,
51622,Women Tops & Tunics,10,black,fitted,regular,high,casual,solid,solid,three-quarter sleeves,default,knitted
51623,Women Tops & Tunics,10,default,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51624,Women Tops & Tunics,10,maroon,regular,regular,v-neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51625,Women Tops & Tunics,10,pink,boxy,crop,round neck,casual,printed,typography,long sleeves,regular sleeves,default
51626,Women Tops & Tunics,10,red,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51627,Women Tops & Tunics,10,white,fitted,crop,high,casual,solid,solid,sleeveless,sleeveless,knitted
51628,Women Tops & Tunics,10,white,fitted,regular,high,casual,solid,solid,long sleeves,regular sleeves,ruffles
51629,Women Tops & Tunics,10,default,boxy,crop,round neck,casual,printed,typography,short sleeves,regular sleeves,waist tie-ups
51630,Women Tops & Tunics,10,,fitted,regular,default,casual,solid,solid,long sleeves,regular sleeves,knitted
51631,Women Tops & Tunics,10,blue,fitted,regular,stylised,casual,solid,solid,short sleeves,puff sleeves,default
51632,Women Tops & Tunics,10,navy blue,fitted,crop,v-neck,casual,solid,solid,short sleeves,regular sleeves,knitted
51633,Women Tops & Tunics,10,default,fitted,crop,v-neck,casual,solid,solid,long sleeves,regular sleeves,knitted
51634,Women Tops & Tunics,10,red,fitted,regular,round neck,casual,solid,solid,three-quarter sleeves,default,knitted
51635,Women Tops & Tunics,10,pink,fitted,crop,round neck,casual,printed,quirky,sleeveless,sleeveless,knitted
51636,Women Tops & Tunics,10,pink,fitted,crop,high,casual,solid,solid,long sleeves,regular sleeves,knitted
51637,Women Tops & Tunics,10,maroon,fitted,regular,round neck,casual,default,default,long sleeves,puff sleeves,knitted
51638,Women Tops & Tunics,10,white,regular,crop,round neck,casual,solid,solid,sleeveless,sleeveless,tie-ups
51639,Women Tops & Tunics,10,red,default,regular,round neck,casual,solid,solid,long sleeves,puff sleeves,knitted
51640,Women Tops & Tunics,10,black,boxy,crop,round neck,casual,printed,quirky,short sleeves,regular sleeves,applique
51641,Women Tops & Tunics,10,default,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
51642,Women Tops & Tunics,10,maroon,fitted,regular,sweetheart neck,casual,solid,solid,short sleeves,puff sleeves,knitted
