id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
32757,Women Tshirts,8,default,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32758,Women Tshirts,8,black,,,,,,,,,
32759,Women Tshirts,8,default,,,,,,,,,
32760,Women Tshirts,8,maroon,,,,,,,,,
32761,Women Tshirts,8,default,boxy,crop,printed,graphic,default,regular sleeves,,,
32762,Women Tshirts,8,default,boxy,crop,printed,graphic,default,regular sleeves,,,
32763,Women Tshirts,8,default,boxy,crop,printed,graphic,default,regular sleeves,,,
32764,Women Tshirts,8,multicolor,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32765,Women Tshirts,8,multicolor,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32766,Women Tshirts,8,default,loose,long,printed,typography,default,regular sleeves,,,
32767,Women Tshirts,8,multicolor,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32768,Women Tshirts,8,yellow,boxy,crop,printed,graphic,default,regular sleeves,,,
32769,Women Tshirts,8,black,,,,,,,,,
32770,Women Tshirts,8,black,regular,crop,printed,funky print,default,regular sleeves,,,
32771,Women Tshirts,8,pink,boxy,crop,printed,funky print,long sleeves,regular sleeves,,,
32772,Women Tshirts,8,default,regular,crop,printed,solid,default,regular sleeves,,,
32773,Women Tshirts,8,default,regular,long,solid,solid,short sleeves,regular sleeves,,,
32774,Women Tshirts,8,black,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32775,Women Tshirts,8,pink,loose,long,printed,typography,short sleeves,regular sleeves,default,,
32776,Women Tshirts,8,default,loose,long,printed,typography,default,regular sleeves,,,
32777,Women Tshirts,8,yellow,loose,regular,default,default,short sleeves,regular sleeves,,,
32778,Women Tshirts,8,default,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32779,Women Tshirts,8,default,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32780,Women Tshirts,8,default,,,,,,,,,
32781,Women Tshirts,8,default,loose,long,solid,solid,short sleeves,regular sleeves,,,
32782,Women Tshirts,8,default,,crop,solid,solid,long sleeves,regular sleeves,,,
32783,Women Tshirts,8,yellow,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32784,Women Tshirts,8,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,default,,
32785,Women Tshirts,8,black,boxy,crop,printed,quirky,long sleeves,regular sleeves,,,
32786,Women Tshirts,8,pink,regular,crop,printed,quirky,long sleeves,cuffed sleeves,,,
32787,Women Tshirts,8,yellow,boxy,crop,printed,quirky,long sleeves,cuffed sleeves,default,,
32788,Women Tshirts,8,maroon,boxy,crop,printed,graphic,long sleeves,cuffed sleeves,,,
32789,Women Tshirts,8,pink,regular,crop,printed,funky print,default,,,,
32790,Women Tshirts,8,black,regular,crop,printed,funky print,default,regular sleeves,,,
32791,Women Tshirts,8,maroon,loose,long,printed,funky print,short sleeves,regular sleeves,,,
32792,Women Tshirts,8,pink,loose,long,printed,funky print,short sleeves,regular sleeves,,,
32793,Women Tshirts,8,black,regular,crop,printed,quirky,long sleeves,cuffed sleeves,,,
32794,Women Tshirts,8,yellow,regular,crop,printed,funky print,default,regular sleeves,,,
32795,Women Tshirts,8,multicolor,loose,long,default,default,short sleeves,regular sleeves,,,
32796,Women Tshirts,8,pink,loose,long,printed,funky print,short sleeves,regular sleeves,default,,
32797,Women Tshirts,8,black,loose,long,printed,solid,short sleeves,regular sleeves,default,,
32798,Women Tshirts,8,black,,,,,,,,,
32799,Women Tshirts,8,pink,regular,crop,printed,funky print,default,regular sleeves,,,
32800,Women Tshirts,8,black,regular,regular,printed,graphic,default,regular sleeves,,,
32801,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32802,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32803,Women Tshirts,8,default,boxy,regular,solid,solid,long sleeves,cuffed sleeves,,,
32804,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32805,Women Tshirts,8,default,boxy,regular,solid,solid,long sleeves,cuffed sleeves,,,
32806,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,default,,
32807,Women Tshirts,8,maroon,boxy,regular,solid,solid,long sleeves,cuffed sleeves,,,
32808,Women Tshirts,8,black,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32809,Women Tshirts,8,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,default,,
32810,Women Tshirts,8,default,regular,crop,printed,funky print,default,regular sleeves,,,
32811,Women Tshirts,8,pink,loose,long,printed,typography,short sleeves,regular sleeves,default,,
32812,Women Tshirts,8,yellow,loose,long,printed,solid,short sleeves,regular sleeves,,,
32813,Women Tshirts,8,yellow,loose,long,printed,funky print,short sleeves,regular sleeves,,,
32814,Women Tshirts,8,multicolor,regular,long,printed,default,short sleeves,regular sleeves,,,
32815,Women Tshirts,8,black,regular,long,printed,solid,short sleeves,regular sleeves,,,
32816,Women Tshirts,8,default,boxy,crop,printed,graphic,short sleeves,regular sleeves,,,
32817,Women Tshirts,8,default,boxy,crop,printed,graphic,short sleeves,regular sleeves,,,
32818,Women Tshirts,8,default,boxy,crop,printed,graphic,long sleeves,cuffed sleeves,,,
32819,Women Tshirts,8,multicolor,loose,long,default,default,short sleeves,regular sleeves,,,
32820,Women Tshirts,8,default,boxy,crop,printed,graphic,default,regular sleeves,,,
32821,Women Tshirts,8,pink,boxy,crop,printed,graphic,default,cuffed sleeves,default,,
32822,Women Tshirts,8,default,regular,crop,printed,graphic,default,regular sleeves,,,
32823,Women Tshirts,8,yellow,boxy,crop,printed,graphic,default,regular sleeves,,,
32824,Women Tshirts,8,multicolor,loose,long,default,default,short sleeves,regular sleeves,,,
32825,Women Tshirts,8,yellow,regular,crop,printed,graphic,default,regular sleeves,,,
32826,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32827,Women Tshirts,8,pink,,,,,,,,,
32828,Women Tshirts,8,black,boxy,crop,printed,graphic,short sleeves,regular sleeves,,,
32829,Women Tshirts,8,black,,,,,,,,,
32830,Women Tshirts,8,multicolor,loose,long,printed,default,short sleeves,regular sleeves,,,
32831,Women Tshirts,8,maroon,,,,,,,,,
32832,Women Tshirts,8,maroon,,,,,,,,,
32833,Women Tshirts,8,black,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32834,Women Tshirts,8,yellow,regular,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32835,Women Tshirts,8,maroon,,,,,,,,,
32836,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32837,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32838,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32839,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32840,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32841,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32842,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32843,Women Tshirts,8,default,loose,long,default,default,short sleeves,regular sleeves,,,
32844,Women Tshirts,8,black,,,,,,,,,
32845,Women Tshirts,8,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,default,,
32846,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32847,Women Tshirts,8,default,regular,crop,printed,funky print,default,regular sleeves,,,
32848,Women Tshirts,8,yellow,regular,crop,printed,funky print,default,regular sleeves,default,,
32849,Women Tshirts,8,black,,,,,,,,,
32850,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32851,Women Tshirts,8,default,regular,crop,printed,funky print,default,regular sleeves,,,
32852,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32853,Women Tshirts,8,pink,loose,long,printed,funky print,short sleeves,regular sleeves,default,,
32854,Women Tshirts,8,pink,regular,crop,printed,funky print,long sleeves,cuffed sleeves,applique,,
32855,Women Tshirts,8,black,,,,,,,,,
32856,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32857,Women Tshirts,8,default,regular,crop,printed,solid,default,regular sleeves,,,
32858,Women Tshirts,8,black,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32859,Women Tshirts,8,yellow,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32860,Women Tshirts,8,default,,,,,,,,,
32861,Women Tshirts,8,black,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32862,Women Tshirts,8,yellow,,,,,,,,,
32863,Women Tshirts,8,pink,,,,,,,,,
32864,Women Tshirts,8,default,regular,crop,solid,solid,long sleeves,regular sleeves,,,
32865,Women Tshirts,8,black,,,,,,,,,
32866,Women Tshirts,8,default,loose,long,solid,solid,short sleeves,regular sleeves,,,
32867,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32868,Women Tshirts,8,default,regular,crop,printed,quirky,default,regular sleeves,default,,
32869,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32870,Women Tshirts,8,maroon,,,,,,,,,
32871,Women Tshirts,8,black,regular,crop,printed,funky print,default,regular sleeves,,,
32872,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32873,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32874,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32875,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32876,Women Tshirts,8,yellow,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32877,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32878,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32879,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32880,Women Tshirts,8,pink,regular,crop,printed,funky print,default,regular sleeves,,,
32881,Women Tshirts,8,multicolor,,,,,,,,,
32882,Women Tshirts,8,default,,,,,,,,,
32883,Women Tshirts,8,black,regular,crop,solid,solid,long sleeves,cuffed sleeves,,,
32884,Women Tshirts,8,yellow,regular,crop,printed,funky print,default,regular sleeves,default,,
32885,Women Tshirts,8,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,default,,
32886,Women Tshirts,8,black,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32887,Women Tshirts,8,maroon,loose,long,printed,funky print,short sleeves,regular sleeves,,,
32888,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32889,Women Tshirts,8,yellow,regular,regular,solid,solid,long sleeves,cuffed sleeves,default,,
32890,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32891,Women Tshirts,8,multicolor,loose,long,default,default,short sleeves,regular sleeves,,,
32892,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32893,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32894,Women Tshirts,8,multicolor,,,,,,,,,
32895,Women Tshirts,8,default,,,,,,,,,
32896,Women Tshirts,8,default,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32897,Women Tshirts,8,black,,,,,,,,,
32898,Women Tshirts,8,black,boxy,crop,printed,funky print,default,regular sleeves,,,
32899,Women Tshirts,8,black,loose,long,printed,typography,default,regular sleeves,,,
32900,Women Tshirts,8,multicolor,regular,regular,default,default,default,cuffed sleeves,default,,
32901,Women Tshirts,8,multicolor,regular,regular,default,default,default,cuffed sleeves,,,
32902,Women Tshirts,8,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,,,
32903,Women Tshirts,8,multicolor,regular,regular,default,default,long sleeves,cuffed sleeves,default,,
32904,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32905,Women Tshirts,8,multicolor,regular,long,default,default,short sleeves,regular sleeves,,,
32906,Women Tshirts,8,multicolor,loose,long,default,default,short sleeves,regular sleeves,,,
32907,Women Tshirts,8,black,loose,long,printed,graphic,short sleeves,regular sleeves,,,
32908,Women Tshirts,8,black,,crop,solid,solid,long sleeves,regular sleeves,,,
32909,Women Tshirts,8,default,loose,long,printed,typography,default,regular sleeves,,,
32910,Women Tshirts,8,default,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32911,Women Tshirts,8,black,,crop,solid,solid,long sleeves,regular sleeves,,,
32912,Women Tshirts,8,default,loose,long,printed,quirky,short sleeves,regular sleeves,,,
32913,Women Tshirts,8,yellow,loose,regular,default,default,short sleeves,regular sleeves,,,
32914,Women Tshirts,8,default,,,,,,,,,
32915,Women Tshirts,8,default,,,,,,,,,
32916,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32917,Women Tshirts,8,black,,,,,,,,,
32918,Women Tshirts,8,pink,loose,long,printed,quirky,short sleeves,regular sleeves,default,,
32919,Women Tshirts,8,multicolor,loose,long,default,default,short sleeves,regular sleeves,,,
32920,Women Tshirts,8,default,loose,long,printed,default,short sleeves,regular sleeves,,,
32921,Women Tshirts,8,default,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32922,Women Tshirts,8,pink,boxy,crop,printed,funky print,long sleeves,cuffed sleeves,,,
32923,Women Tshirts,8,black,,crop,solid,solid,long sleeves,regular sleeves,,,
32924,Women Tshirts,8,pink,regular,crop,printed,funky print,long sleeves,cuffed sleeves,applique,,
32925,Women Tshirts,8,black,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32926,Women Tshirts,8,default,boxy,regular,solid,solid,long sleeves,cuffed sleeves,,,
32927,Women Tshirts,8,black,,crop,solid,solid,long sleeves,regular sleeves,,,
32928,Women Tshirts,8,maroon,boxy,regular,solid,solid,long sleeves,cuffed sleeves,,,
32929,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32930,Women Tshirts,8,default,,,,,,,,,
32931,Women Tshirts,8,default,boxy,regular,solid,solid,long sleeves,cuffed sleeves,,,
32932,Women Tshirts,8,black,regular,long,printed,funky print,default,regular sleeves,,,
32933,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,,,
32934,Women Tshirts,8,black,,crop,solid,solid,long sleeves,regular sleeves,,,
32935,Women Tshirts,8,default,regular,regular,solid,solid,long sleeves,cuffed sleeves,default,,
32936,Women Tshirts,8,multicolor,,,,,,,,,
32937,Women Tshirts,8,black,regular,crop,printed,graphic,default,regular sleeves,,,
32938,Women Tshirts,8,default,regular,long,default,default,short sleeves,regular sleeves,,,
