id,Category,len,attr_1,attr_2,attr_3,attr_4,attr_5,attr_6,attr_7,attr_8,attr_9,attr_10
50004,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51305,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47290,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49051,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50649,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49669,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48993,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49970,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50584,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50171,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50323,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50413,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50525,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49422,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50164,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51034,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50198,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51088,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49484,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49708,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49354,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51191,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49616,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49737,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50218,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49425,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50928,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49164,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48837,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49400,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48387,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49751,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50684,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49393,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50777,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49635,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51365,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50540,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50294,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49673,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50166,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47396,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50545,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50537,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49108,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50043,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49721,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50455,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50056,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50096,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49441,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48948,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50616,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50352,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49290,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50906,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46954,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
44476,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49648,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50914,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50887,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51363,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49281,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51326,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49004,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46098,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49139,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49071,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49877,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50605,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49744,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51192,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51315,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49932,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49222,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49479,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49273,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49460,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46206,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50603,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51275,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49271,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48319,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50209,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51002,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48995,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50163,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50546,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50029,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50512,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49313,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48873,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49545,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50907,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
51308,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49573,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49475,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50501,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49787,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
50200,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49558,Women Tshirts,8,white,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
49408,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49242,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
51334,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49020,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49401,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50544,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49762,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50775,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
51124,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
51286,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49263,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
45293,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50837,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50661,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50280,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50755,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48864,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49539,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50107,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49117,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49496,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48378,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50422,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48580,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48854,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50916,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50396,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49681,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
51021,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49871,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50263,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50433,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50886,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
51050,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49958,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49881,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49396,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50856,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50871,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48966,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
50941,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
49031,Women Tshirts,8,white,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
47218,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48514,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
47336,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
43901,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
44533,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48468,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46959,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46960,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48726,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
44871,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
43556,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46690,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
40619,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
47778,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48364,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46122,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
42327,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46702,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
39858,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48330,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48501,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
45313,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
45792,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
43894,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
45234,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
44796,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48252,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46151,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48404,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
45134,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
46427,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
48510,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
47314,Women Tshirts,8,white,regular,regular,printed,graphic,short sleeves,regular sleeves,default,,
44022,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
43696,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47254,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47553,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46526,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47952,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47125,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
41084,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48351,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46503,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
42491,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
43725,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
44179,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46006,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47111,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47944,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47346,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
43499,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
45092,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47986,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
41866,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46803,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
42822,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
42247,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
38310,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
48549,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
44203,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
43733,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47245,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
42461,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
47244,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
45319,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46115,Women Tshirts,8,default,regular,regular,printed,typography,short sleeves,regular sleeves,default,,
46938,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47731,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45447,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47185,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
46013,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45884,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47387,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45938,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40738,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47589,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
46584,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
43681,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
44157,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
48102,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
46587,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
44727,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
43482,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47826,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45694,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
48103,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47492,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45486,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47812,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
44444,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47703,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45406,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
44184,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
48079,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
44246,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
48047,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47549,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
47732,Women Tshirts,8,white,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
45215,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
44255,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
45658,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46879,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46861,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46820,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
44839,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
44849,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48594,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
47461,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
45655,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46817,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46884,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48343,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
47823,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
45839,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48562,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
43749,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
45362,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48794,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46552,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
37831,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
44712,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
43748,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
48812,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
45524,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
46548,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
44107,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
44722,Women Tshirts,8,default,regular,crop,printed,typography,short sleeves,regular sleeves,default,,
41953,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42156,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
38040,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42678,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
38477,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40652,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
38492,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42171,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
38921,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42370,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
41776,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40892,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42190,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
39889,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42903,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
37824,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
38658,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
38705,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
42956,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
40894,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
43123,Women Tshirts,8,default,regular,regular,printed,funky print,short sleeves,regular sleeves,default,,
